src_geneid,trg_geneid
57095,79577
1736,83475
57819,2634
9114,10736
2034,29072
3190,6635
958,3576
1964,6156
8648,6605
3224,4086
2026,11065
1434,5901
10140,4087
23291,8945
5432,3178
6206,6230
4188,9139
4361,4292
6207,6229
51179,728294
54512,56915
5159,6714
55739,55802
100,10629
4000,219541
84164,10989
6235,6173
9337,246175
2252,6440
5689,7311
3716,6773
694,10950
594,1738
4192,5803
8318,4174
5437,6636
9782,10594
3175,79624
6210,6231
5432,10914
5303,2622
5295,5921
5947,3621
167227,23649
1906,1909
4948,5533
11338,10482
9537,9540
6275,6276
2962,11338
5087,3159
2130,6944
6205,1977
1122,5870
2130,9709
799,10268
6135,6194
5686,5698
3690,8745
3172,2803
9277,267013
1630,7157
2057,2623
57630,6416
3172,29080
8243,24148
51,883
1660,4686
9330,55718
6710,118
5430,51069
1081,5764
3977,9180
6134,6158
5777,7132
7287,9253
4914,10818
4809,3191
31,5162
6142,6144
6201,6264
638,598
9466,6772
26471,22976
10762,4927
10181,3185
3837,7013
4440,9987
8480,81929
1915,6130
658,85015
731,733
1583,4093
5214,9945
7343,5934
83443,10421
6228,6159
5430,140801
23450,8106
4116,10992
3605,27190
6288,1285
5604,6196
6637,6626
4331,5436
54476,7099
240,9392
3842,10482
6342,51
5427,11161
2670,9260
7205,23225
6232,7458
6877,29117
1026,7157
10982,22924
4331,5451
6230,6633
6231,6147
26986,6189
4116,7307
5192,5824
5501,5518
4686,6635
4851,4088
9802,84528
4514,1327
8877,26750
5717,9945
84164,1936
23118,51429
836,7052
3172,183
30,10999
6146,6160
7297,10399
5706,5721
1294,4313
1660,3185
6144,6161
8287,8653
2071,6119
253959,6929
988,27032
7057,1280
5695,5708
9295,1478
9128,10236
3175,9221
3175,56906
3309,3925
10087,10313
919,921
823,5664
6430,57819
51227,9091
2896,348487
57154,1459
130399,3625
2549,5295
4792,9883
8379,27229
3480,6464
23557,10524
4809,4670
4130,4131
4089,4149
3190,9444
9088,55240
257218,4026
6764,25
7046,81788
3460,3459
23208,5071
8411,5878
5686,5718
920,1493
293,83755
3716,7297
6227,8664
5704,5706
58529,2318
3172,84984
7009,596
28986,51588
6878,10947
7546,84858
9111,2353
6169,6223
5273,6227
6871,8464
960,5962
3643,6464
6139,51121
920,958
7916,7920
10188,6430
3172,51246
2067,5436
1983,6232
5255,5257
5694,5682
220988,51362
823,55004
11128,7702
23369,1617
406,2034
5879,398
1660,9939
86781,140032
5451,4863
5439,23451
6189,8665
9669,6128
5683,5698
5255,5260
6204,1981
818,6772
2145,116138
11019,80219
4086,10273
3172,6134
4689,7295
10213,5698
4067,9846
894,4331
7454,10580
5693,5715
54205,6294
71,5800
6607,6629
2710,284161
84674,10392
3172,91368
6999,8623
4005,5932
3921,23521
5439,6431
4686,6427
1493,3565
7718,51282
57062,6144
6477,6855
51382,245972
5441,6881
6632,8175
8243,9343
5191,5195
841,8301
54475,54552
1993,11030
3960,10094
6204,6207
27111,222389
613,2242
26061,55327
25839,84342
6128,6201
10289,130672
9265,10905
51608,10524
6628,22826
5591,23054
23195,23560
8312,5527
9564,53826
2641,2740
958,1493
8204,11007
10269,29104
4609,5112
7265,3337
3486,3485
22803,1312
830,93661
7414,23256
6235,6159
3183,6428
23265,84816
5866,79873
947,3687
5125,5972
91,6642
11007,220136
8996,581
6389,6391
9343,6627
3175,25840
3937,6461
4188,26511
6235,140801
7529,3516
4077,51534
3595,6775
1387,96764
5701,5685
4914,2885
81,58529
10747,2219
5436,10978
6872,890
6383,3082
5928,3320
5423,27343
1948,6386
1939,6125
5204,10376
5894,7203
1019,9869
5036,10736
6135,6207
6144,6130
828,51340
4676,55705
1796,3630
7414,7450
3688,5010
22803,5976
3219,7410
2019,2020
705,27340
821,11170
6154,6129
1977,8661
6418,26040
4967,6389
6133,6191
4331,6921
941,971
1663,10999
52,1969
2562,2555
4205,9402
1453,1857
11243,2661
1975,6193
6188,10289
6462,55
10946,1478
567,912
3172,9958
1478,3181
4356,339230
5701,55324
5094,10236
84246,219541
5108,5116
958,4804
6218,1981
7138,7136
11007,55285
5111,5810
6155,6227
51621,8850
5436,3191
8936,10152
960,4318
1192,53405
3183,5300
598,27113
27343,51426
6598,6605
5160,11019
7916,2885
6777,6778
4035,1490
4093,7266
1029,7157
10155,10168
598,10018
6123,6193
6955,50852
2819,50848
2058,3320
4714,11040
367,3169
2335,8190
6229,8661
5684,5702
10694,203068
1742,1611
6428,6635
4809,6635
5607,5598
3636,2213
6927,80219
403,55791
6192,7311
6510,30816
8886,10153
6141,6158
6228,11224
5631,5635
5879,23433
1071,2169
1660,6429
6095,2033
6194,6124
373,51545
9129,55109
6123,25873
7186,23219
3646,6230
8027,9146
1736,1937
5531,8649
3188,5725
945,8778
57333,158471
10083,23746
1719,9361
23476,9076
2296,2303
5914,6777
6629,51585
933,968
84106,3937
8178,9150
6144,6207
1787,84060
50848,57142
348,3990
5578,3707
904,10891
4086,55914
27229,79734
6165,6193
1230,3576
6142,6228
3035,4832
7180,10321
2070,5903
6207,6167
3172,5184
23424,6867
2130,387338
595,2261
4686,3183
5111,7374
5045,5627
9513,10197
26986,23521
9611,9572
5093,6426
6934,5663
3760,5999
5071,5413
64072,4647
4342,5155
6152,6156
84162,135228
64780,81876
6224,51727
187,1232
2995,2923
1977,6203
2690,8651
836,983
2664,5861
6189,6132
2888,1956
940,1493
6193,8661
8446,79969
6218,6193
6119,5983
7534,25932
51602,6130
6387,10563
1233,6361
6827,1022
3336,11244
1499,7430
23127,29979
1272,57142
4609,7039
4591,9055
604,3662
55207,203068
9436,7305
6927,2342
166,7088
287,4897
6135,6156
3172,5888
5594,5794
567,910
4686,27316
4670,11338
3184,6430
6717,10580
84164,81605
3717,5595
55619,541468
10006,6654
8087,64843
2177,2178
51639,2962
6103,57096
2668,4909
10241,84708
1956,9021
3159,1386
22916,55660
55250,6777
7430,9351
6168,6129
2107,6204
8615,84140
4256,6696
26354,54663
653,8200
5438,2960
929,7097
1499,5743
5693,5719
3725,5599
1019,5716
149428,392
5430,23450
6125,284393
84844,51585
2597,64714
1736,140032
3185,3192
2968,4686
4809,3188
58475,643680
9456,50944
22826,9939
1022,6898
4690,5159
88,6401
3172,10393
1021,6280
2033,1958
5525,5610
1964,6125
23095,10755
29945,51343
2638,55791
4927,7175
990,23594
2549,2885
7572,10980
1956,54206
7783,49
151531,7431
11007,54906
23223,54606
23223,55720
3172,6168
6136,3608
3976,3977
2739,11000
5440,171568
2308,6714
3590,3572
22826,3178
8751,2885
7422,3791
1747,1749
4140,56311
6175,6222
5004,213
3643,9306
6158,6159
1482,6722
6233,6133
5328,4811
7099,23643
8600,8792
1950,7040
5648,718
2355,10363
6837,283341
6290,6291
28987,55720
5702,7311
84844,6632
5371,7067
2290,8928
1317,1318
159,440275
55031,92002
23164,140735
6224,8665
6128,6138
894,1871
9796,10397
9883,55165
6500,6501
7155,10555
23435,9869
5079,5925
5705,7138
5610,10988
23404,23633
5195,6601
7078,7079
10472,1788
1238,6358
4610,64834
27429,60558
6204,8668
57154,23149
3920,8411
6194,8894
4174,6119
3172,9120
5433,23451
4223,83755
55577,51691
9513,64843
663,392
5319,5320
54517,150465
5599,5894
3725,3727
5478,5534
4110,25953
84988,9061
3172,11230
2057,2770
5345,9315
7812,3703
5356,56949
9202,10096
6168,6181
9846,4803
9083,9085
5685,5689
2584,2592
7138,8500
1786,7251
84991,10291
2959,5432
5440,2961
51375,56159
998,5609
3164,5700
1969,5781
8506,3737
10891,4899
26960,5577
7112,6449
5440,6431
4686,65109
9669,6201
83443,51585
2274,84838
5713,8438
84321,10189
958,10758
3172,839
4179,4478
678,55290
8496,8541
905,5441
7128,7532
5164,6528
55090,84246
6217,6218
2780,59345
3175,3304
3551,11140
4582,2064
6118,54
4706,57609
607,26108
6462,8653
596,6647
3065,5111
5829,3685
2139,27164
9701,22870
23774,7431
7448,3690
6233,9861
3842,6728
6228,6234
6717,5664
5693,5716
5359,55707
6636,3191
9343,9785
5164,51179
7867,5603
4909,4915
23435,30819
1152,1158
1968,8669
10907,51585
920,9094
4089,55660
3906,8349
999,8487
522,9551
3692,55791
2138,6599
2781,9609
1399,2209
5599,2950
3172,10474
5338,8309
1230,3577
3921,6167
84844,51639
6010,54386
8573,8825
5692,7314
3172,79001
3329,6635
10262,1478
4790,2353
6142,1964
1121,5875
22943,4041
56342,79039
3339,5154
9785,29894
8440,10577
6239,4760
26292,89876
3688,4179
6346,6347
6635,4670
5437,9128
4155,51765
84552,998
60412,282991
90701,94031
5162,8874
3175,9743
9945,79711
57109,160728
90,29984
5879,4689
5689,5710
22916,7884
8607,8295
7980,3818
6154,6191
22916,10946
2932,1855
3158,3949
3280,5830
9295,25957
4736,10528
808,2100
6161,10209
57834,83667
4670,10978
24148,10594
1996,3192
8604,9039
4832,8942
9367,376267
3576,23765
5781,7075
3172,598
2521,5438
5787,4897
57563,143471
1508,5710
23195,54475
1950,2246
3717,3568
2534,7535
22800,2889
31,283828
30813,338917
2326,6811
375,4194
1495,6386
6123,116832
7248,7532
51592,8805
11103,27340
4441,9402
5747,324
31,3417
7157,84289
2778,3362
1938,6165
5788,3667
3726,122953
6637,23451
6921,9306
139716,2885
8542,335
1781,2908
55114,9322
6599,51603
51074,58478
5824,225
6217,8894
9533,51069
3385,3689
4690,7456
283,88
3627,5196
6124,6778
23521,1973
6217,6176
56924,2099
2948,7157
29104,54516
60,7169
60491,79077
54675,4176
8717,8772
6305,6839
2139,51176
27340,55226
91653,55791
8669,1974
5717,9869
6286,7430
5104,10980
6233,27335
5725,7307
84883,728294
22938,1642
2335,1277
8099,63974
51497,10169
1964,6204
3708,1264
8778,9319
10181,27316
4090,51652
4116,3192
4146,8785
22871,1742
5777,7297
5449,5451
59,2638
7295,127099
26085,43849
57154,4950
10588,22934
163,8906
5359,51655
5430,3188
3188,6626
3565,3683
4018,2335
1232,7852
5045,2147
5810,51555
6123,6161
6575,55716
5440,2975
7273,84033
5440,6625
86,6601
722,725
4087,5901
51053,5683
5431,56339
6228,6170
5511,9869
6176,6191
2784,54331
79768,11143
613,84966
1756,6640
6601,8939
5532,27244
5435,7702
5295,29760
118429,1284
9456,27092
3191,10992
5413,23176
239,3691
6139,6159
25,867
60,131034
87,5693
7046,55339
440,523
2208,3687
5925,7040
8438,259307
1615,51520
1660,53981
1933,3035
1838,56952
805,5260
8500,5792
2237,7498
2638,7421
2261,79866
3172,6714
51554,6366
1910,2767
463,23321
25843,5802
84172,4331
6209,6222
30000,9623
5829,9564
6136,6164
9070,9094
6193,8666
1939,6154
5347,10726
4088,4089
921,958
84844,51362
990,9861
1874,10301
5427,5983
2826,6347
353,2936
10291,11338
912,3122
4360,5395
6886,6887
1017,7157
157285,5660
6790,6867
3736,23704
2271,81788
1213,2580
3190,11030
6176,6206
333926,1446
3775,29843
5921,6714
8655,1915
529,9114
6855,164
132954,7529
10594,1642
7046,440275
31,5091
9419,1739
1642,7507
320,3768
5663,10519
7409,6461
4351,10948
4946,4953
6883,1022
4999,115106
941,943
22999,10497
7186,84445
8099,5422
2870,6010
5034,3309
7310,9129
54552,65083
9968,9969
5879,2664
4791,55697
3297,10963
6193,6194
5024,5025
29924,1400
3735,6470
984,10229
7205,9564
3073,6648
8178,2071
6138,54512
5395,27030
4086,84085
1759,9022
2771,10681
5437,6430
55770,10640
5663,8502
1163,6502
5929,5925
2068,5434
3673,1293
598,317
8309,11000
3191,83443
6143,51069
8243,6637
23246,23560
9416,5093
8243,53981
5708,5709
58513,3267
5359,11135
4086,27314
4852,4886
6228,116832
433,3303
9933,10528
5532,9021
6709,51466
1871,55837
5272,2661
2132,2135
5435,123263
10073,2026
3265,5863
6872,6874
6175,6191
4904,10946
7704,983
2778,859
5690,5719
22981,196441
4143,6207
8607,10856
1026,51053
6857,9899
4706,10555
658,140901
2580,3312
152,2775
10207,9076
1478,64895
6206,11224
6188,1983
2205,3497
2268,4067
57154,80349
6208,6223
708,5594
10907,9785
10850,2826
3567,3684
3309,9782
6157,6169
2107,6187
3172,1024
308,2222
1874,3178
904,9150
4800,6722
4057,4353
9349,56647
890,23594
80315,153090
3576,6857
6528,284866
51003,84246
4322,9402
5797,10399
3554,3553
9343,3191
4143,55748
55611,79589
6629,10285
2958,5435
3558,3683
5156,1399
6888,1107
57520,84656
2987,4706
5781,9019
729230,79902
6194,8669
10992,23020
1586,5447
9533,85824
4722,4726
4690,10188
997,6016
80212,1114
5581,5594
29924,57562
708,2549
6181,6206
6908,3297
9456,59284
4088,11018
2770,6002
920,8797
1147,7132
5298,23413
909,3586
4791,1831
9611,6907
10126,140735
9443,84246
54102,1815
590,7037
6628,4670
3320,6449
1499,5663
10528,55131
9508,11096
6854,60
5465,23054
5781,5295
5431,6156
6853,7431
3567,5451
4809,6429
9796,57104
10295,23195
10231,64478
23256,1743
6203,7458
6908,2968
3490,3624
7490,6714
57154,3987
8874,5058
55324,9519
1663,84706
23451,10915
57154,8878
3073,7051
6191,10775
4361,5981
3183,8683
5441,6628
10656,80125
6201,6224
3185,51585
498,23534
6776,11155
5606,9402
1874,25906
919,1794
51490,55176
23429,8772
998,7454
6878,1022
3175,79065
2865,2770
6874,6877
867,5296
84687,7074
2737,4089
84172,902
6885,7189
3172,51227
540,375775
6462,23420
5426,5984
1857,79797
6169,9045
4528,4832
1760,5916
85313,285672
23246,54606
292,1159
661,7702
3172,1073
3172,6141
10939,55276
6477,6478
5116,10142
1232,3577
1040,6561
2739,57609
1136,23479
2068,5439
1477,10421
6303,8525
3190,3276
808,5261
1017,5000
6202,6170
8900,4173
5431,6626
4860,7157
52,100
7067,9412
51586,80306
6205,130672
9232,991
1827,7545
22938,56949
2534,1272
11030,55342
51343,6498
3172,3827
2214,5788
30011,4233
1950,2321
5432,8732
8649,5604
3172,5928
1230,2838
952,961
7187,7186
5432,9295
2495,53940
6927,2542
3921,6173
25,2125
7533,23136
311,7126
79886,5764
4904,6637
8994,23739
23162,5602
5327,5328
7314,51555
1915,6152
5321,10524
676,84447
6164,6132
6191,402120
11333,5154
6597,9044
8569,1981
307255,2051
5292,3320
3172,11179
1387,27043
26128,93474
643,3577
2532,5819
8660,5296
5436,51497
408,1856
6710,4684
27429,157708
6529,6804
5499,81608
5609,4214
570,23132
815,2904
1915,6235
6878,6881
552,5578
5450,5452
10632,22873
94,7048
11224,25873
5894,5315
857,4846
4609,5757
4478,7412
369,347344
8676,8812
85441,5465
5435,1478
28952,51019
11345,23192
2059,10458
6303,55199
3175,10901
54536,55770
7155,56894
3172,51399
829,23607
7165,114569
10672,4168
1950,2885
54949,1915
6194,6130
1638,7306
23028,3065
4088,79595
999,10988
6125,6152
27316,83640
27037,55054
55486,79752
4318,9402
2444,5925
1270,3569
80223,84661
836,840
23223,23246
84458,60528
5045,55690
1040,2058
7299,27106
5725,11338
2963,5434
9669,6193
57670,50618
26037,1742
5925,6598
2107,6234
10657,23307
2960,2962
5757,890
951,975
163,8907
6204,6125
4222,5075
3187,4691
2534,91746
7572,1400
5440,10302
203068,708
6881,6883
8683,51692
3910,2597
2995,2035
2197,7311
9129,84705
2534,8936
10291,51692
3172,55425
336,341
1981,6726
27340,54552
1459,55226
2998,10576
6092,9353
1907,1909
5478,433
4686,8106
1431,1409
4715,8518
1796,9448
5725,53981
3175,8724
9643,23195
11215,5577
8436,79666
3737,57142
9600,387
3560,3578
9045,6173
55643,84060
1164,1854
6128,6129
5690,5687
1950,8874
2932,4790
6139,10514
6927,7849
5518,55844
24148,8175
6137,6231
1207,6606
6880,4331
8771,9966
2963,196
7186,60491
4089,10363
3175,85016
7916,708
1386,5925
10362,6628
3172,9871
5980,51455
4855,5664
5685,143471
5436,6429
8022,9079
5925,7157
25818,284366
23595,6119
10109,87171
5431,8243
1641,7922
9750,57120
6202,8664
3308,8841
134,2771
1072,3733
5394,22982
9343,51585
10949,83443
23613,27106
10156,2065
5426,80145
6927,2160
57524,8573
6138,6160
1026,8317
10949,29894
3921,6203
6135,6187
586,83940
3815,2885
164,1174
7846,7941
6643,1956
5071,7326
3172,8668
8602,84135
4670,10915
805,5116
6627,10131
6477,3835
3172,22974
9694,51016
4217,5894
9669,6206
6137,25873
1493,2534
55824,7535
5695,5711
60,5027
1973,6234
3172,64422
1742,8825
999,6193
10111,4361
1647,5111
6136,7153
898,10575
5435,57819
5576,5566
54675,91683
27336,84106
10200,11244
5433,10992
8607,57562
23236,54822
6855,8874
1973,8661
10220,93
3172,8394
38855,23557
774,2782
3910,10980
3778,3163
4809,5093
23468,2547
5925,7112
2521,6637
10951,10155
6125,86781
1797,54512
9513,22978
1857,22893
10611,11052
6160,6171
6171,6128
6436,7356
7046,83988
5436,8175
9185,55333
5500,29894
9513,51562
4803,2
6223,8669
3567,3600
6637,115265
4800,10153
3172,1020
3576,5473
1466,79801
9969,9412
5594,7409
86,57634
54715,55544
3275,63948
4090,9839
4904,51362
6194,8663
6176,11224
24148,6427
6426,24148
8562,51490
1633,1716
3303,9531
7319,56254
6142,6169
6402,6403
25942,9734
5432,51727
816,4217
1380,27109
7430,60
3188,4691
4188,6944
2316,2317
5715,7316
6256,7025
5580,7423
5430,6908
5976,23248
5434,2071
8382,283458
1477,10992
2958,5434
6203,6132
1936,3735
10063,84060
3667,7516
3172,8726
6204,6146
51398,55526
8317,1017
5214,203100
728642,6203
142,1026
2911,203068
729230,116285
3621,55929
1999,2060
4692,64219
4050,7132
8669,27335
5699,7311
6453,2048
58533,658
5440,9533
6401,6403
6228,6230
4036,1739
3172,3929
5430,10915
5900,22800
8648,3276
3172,9040
9672,2247
1665,57703
5993,8625
999,25885
3853,3866
10335,3708
5687,5709
7164,23339
655,8202
5441,6627
7852,1234
9052,55507
2908,3320
1499,8945
597,666
9765,26994
5693,23339
2550,152789
5111,5591
54819,55145
11224,140032
940,5788
22948,10576
5579,4288
9646,640
7422,7423
1773,6667
6217,27339
1874,8335
5590,5074
3172,92667
59340,2769
1760,5894
51010,56915
1008,10980
8841,10009
51072,54363
1763,5424
5076,5599
6421,1642
975,3675
8309,124359
5425,5558
3420,3421
29894,9939
6195,7529
382,23647
6637,6633
51409,54516
57492,6597
3798,7726
348,949
3837,4088
